,Junction,Vehicles,Year,Month,Date_no,Hour,Day
39822,3,9,2017,1,17,6,Tuesday
39823,3,14,2017,1,17,7,Tuesday
39824,3,15,2017,1,17,8,Tuesday
39825,3,16,2017,1,17,9,Tuesday
39826,3,15,2017,1,17,10,Tuesday
39827,3,21,2017,1,17,11,Tuesday
39828,3,21,2017,1,17,12,Tuesday
39829,3,24,2017,1,17,13,Tuesday
39830,3,31,2017,1,17,14,Tuesday
39831,3,26,2017,1,17,15,Tuesday
39832,3,27,2017,1,17,16,Tuesday
39833,3,28,2017,1,17,17,Tuesday
39834,3,25,2017,1,17,18,Tuesday
39835,3,20,2017,1,17,19,Tuesday
39836,3,21,2017,1,17,20,Tuesday
39837,3,23,2017,1,17,21,Tuesday
39838,3,23,2017,1,17,22,Tuesday
39839,3,25,2017,1,17,23,Tuesday
39840,3,20,2017,1,18,0,Wednesday
39841,3,18,2017,1,18,1,Wednesday
39842,3,15,2017,1,18,2,Wednesday
39843,3,13,2017,1,18,3,Wednesday
39844,3,10,2017,1,18,4,Wednesday
39845,3,8,2017,1,18,5,Wednesday
39846,3,8,2017,1,18,6,Wednesday
39847,3,10,2017,1,18,7,Wednesday
39848,3,15,2017,1,18,8,Wednesday
39849,3,13,2017,1,18,9,Wednesday
39850,3,15,2017,1,18,10,Wednesday
39851,3,20,2017,1,18,11,Wednesday
39852,3,23,2017,1,18,12,Wednesday
39853,3,17,2017,1,18,13,Wednesday
39854,3,25,2017,1,18,14,Wednesday
39855,3,19,2017,1,18,15,Wednesday
39856,3,17,2017,1,18,16,Wednesday
39857,3,16,2017,1,18,17,Wednesday
39858,3,17,2017,1,18,18,Wednesday
39859,3,22,2017,1,18,19,Wednesday
39860,3,20,2017,1,18,20,Wednesday
39861,3,17,2017,1,18,21,Wednesday
39862,3,18,2017,1,18,22,Wednesday
39863,3,18,2017,1,18,23,Wednesday
39864,3,11,2017,1,19,0,Thursday
39865,3,11,2017,1,19,1,Thursday
39866,3,10,2017,1,19,2,Thursday
39867,3,9,2017,1,19,3,Thursday
39868,3,7,2017,1,19,4,Thursday
39869,3,6,2017,1,19,5,Thursday
39870,3,8,2017,1,19,6,Thursday
39871,3,8,2017,1,19,7,Thursday
39872,3,7,2017,1,19,8,Thursday
39873,3,13,2017,1,19,9,Thursday
39874,3,15,2017,1,19,10,Thursday
39875,3,17,2017,1,19,11,Thursday
39876,3,17,2017,1,19,12,Thursday
39877,3,15,2017,1,19,13,Thursday
39878,3,22,2017,1,19,14,Thursday
39879,3,20,2017,1,19,15,Thursday
39880,3,16,2017,1,19,16,Thursday
39881,3,17,2017,1,19,17,Thursday
39882,3,19,2017,1,19,18,Thursday
39883,3,15,2017,1,19,19,Thursday
39884,3,11,2017,1,19,20,Thursday
39885,3,13,2017,1,19,21,Thursday
39886,3,19,2017,1,19,22,Thursday
39887,3,16,2017,1,19,23,Thursday
39888,3,16,2017,1,20,0,Friday
39889,3,13,2017,1,20,1,Friday
39890,3,11,2017,1,20,2,Friday
39891,3,4,2017,1,20,3,Friday
39892,3,6,2017,1,20,4,Friday
39893,3,8,2017,1,20,5,Friday
39894,3,7,2017,1,20,6,Friday
39895,3,9,2017,1,20,7,Friday
39896,3,9,2017,1,20,8,Friday
39897,3,14,2017,1,20,9,Friday
39898,3,15,2017,1,20,10,Friday
39899,3,17,2017,1,20,11,Friday
39900,3,14,2017,1,20,12,Friday
39901,3,15,2017,1,20,13,Friday
39902,3,18,2017,1,20,14,Friday
39903,3,17,2017,1,20,15,Friday
39904,3,17,2017,1,20,16,Friday
39905,3,15,2017,1,20,17,Friday
39906,3,16,2017,1,20,18,Friday
39907,3,18,2017,1,20,19,Friday
39908,3,15,2017,1,20,20,Friday
39909,3,13,2017,1,20,21,Friday
39910,3,12,2017,1,20,22,Friday
39911,3,17,2017,1,20,23,Friday
39912,3,15,2017,1,21,0,Saturday
39913,3,10,2017,1,21,1,Saturday
39914,3,8,2017,1,21,2,Saturday
39915,3,7,2017,1,21,3,Saturday
39916,3,7,2017,1,21,4,Saturday
39917,3,6,2017,1,21,5,Saturday
39918,3,3,2017,1,21,6,Saturday
39919,3,9,2017,1,21,7,Saturday
39920,3,12,2017,1,21,8,Saturday
39921,3,12,2017,1,21,9,Saturday
39922,3,11,2017,1,21,10,Saturday
39923,3,15,2017,1,21,11,Saturday
39924,3,14,2017,1,21,12,Saturday
39925,3,14,2017,1,21,13,Saturday
39926,3,8,2017,1,21,14,Saturday
39927,3,14,2017,1,21,15,Saturday
39928,3,10,2017,1,21,16,Saturday
39929,3,16,2017,1,21,17,Saturday
39930,3,14,2017,1,21,18,Saturday
39931,3,13,2017,1,21,19,Saturday
39932,3,14,2017,1,21,20,Saturday
39933,3,14,2017,1,21,21,Saturday
39934,3,15,2017,1,21,22,Saturday
39935,3,12,2017,1,21,23,Saturday
39936,3,13,2017,1,22,0,Sunday
39937,3,9,2017,1,22,1,Sunday
39938,3,7,2017,1,22,2,Sunday
39939,3,5,2017,1,22,3,Sunday
39940,3,7,2017,1,22,4,Sunday
39941,3,6,2017,1,22,5,Sunday
39942,3,8,2017,1,22,6,Sunday
39943,3,5,2017,1,22,7,Sunday
39944,3,11,2017,1,22,8,Sunday
39945,3,6,2017,1,22,9,Sunday
39946,3,10,2017,1,22,10,Sunday
39947,3,11,2017,1,22,11,Sunday
39948,3,9,2017,1,22,12,Sunday
39949,3,9,2017,1,22,13,Sunday
39950,3,9,2017,1,22,14,Sunday
39951,3,11,2017,1,22,15,Sunday
39952,3,13,2017,1,22,16,Sunday
39953,3,14,2017,1,22,17,Sunday
39954,3,9,2017,1,22,18,Sunday
39955,3,13,2017,1,22,19,Sunday
39956,3,13,2017,1,22,20,Sunday
39957,3,13,2017,1,22,21,Sunday
39958,3,12,2017,1,22,22,Sunday
39959,3,17,2017,1,22,23,Sunday
39960,3,10,2017,1,23,0,Monday
39961,3,10,2017,1,23,1,Monday
39962,3,7,2017,1,23,2,Monday
39963,3,4,2017,1,23,3,Monday
39964,3,6,2017,1,23,4,Monday
39965,3,8,2017,1,23,5,Monday
39966,3,6,2017,1,23,6,Monday
39967,3,4,2017,1,23,7,Monday
39968,3,11,2017,1,23,8,Monday
39969,3,11,2017,1,23,9,Monday
39970,3,14,2017,1,23,10,Monday
39971,3,13,2017,1,23,11,Monday
39972,3,19,2017,1,23,12,Monday
39973,3,22,2017,1,23,13,Monday
39974,3,21,2017,1,23,14,Monday
39975,3,21,2017,1,23,15,Monday
39976,3,18,2017,1,23,16,Monday
39977,3,16,2017,1,23,17,Monday
39978,3,19,2017,1,23,18,Monday
39979,3,17,2017,1,23,19,Monday
39980,3,14,2017,1,23,20,Monday
39981,3,19,2017,1,23,21,Monday
39982,3,20,2017,1,23,22,Monday
39983,3,15,2017,1,23,23,Monday
39984,3,19,2017,1,24,0,Tuesday
39985,3,9,2017,1,24,1,Tuesday
39986,3,8,2017,1,24,2,Tuesday
39987,3,10,2017,1,24,3,Tuesday
39988,3,6,2017,1,24,4,Tuesday
39989,3,8,2017,1,24,5,Tuesday
39990,3,10,2017,1,24,6,Tuesday
39991,3,7,2017,1,24,7,Tuesday
39992,3,12,2017,1,24,8,Tuesday
39993,3,13,2017,1,24,9,Tuesday
39994,3,14,2017,1,24,10,Tuesday
39995,3,17,2017,1,24,11,Tuesday
39996,3,20,2017,1,24,12,Tuesday
39997,3,17,2017,1,24,13,Tuesday
39998,3,19,2017,1,24,14,Tuesday
39999,3,25,2017,1,24,15,Tuesday
40000,3,15,2017,1,24,16,Tuesday
40001,3,15,2017,1,24,17,Tuesday
40002,3,18,2017,1,24,18,Tuesday
40003,3,13,2017,1,24,19,Tuesday
40004,3,14,2017,1,24,20,Tuesday
40005,3,19,2017,1,24,21,Tuesday
40006,3,12,2017,1,24,22,Tuesday
40007,3,13,2017,1,24,23,Tuesday
40008,3,11,2017,1,25,0,Wednesday
40009,3,13,2017,1,25,1,Wednesday
40010,3,10,2017,1,25,2,Wednesday
40011,3,9,2017,1,25,3,Wednesday
40012,3,8,2017,1,25,4,Wednesday
40013,3,8,2017,1,25,5,Wednesday
40014,3,8,2017,1,25,6,Wednesday
40015,3,11,2017,1,25,7,Wednesday
40016,3,6,2017,1,25,8,Wednesday
40017,3,12,2017,1,25,9,Wednesday
40018,3,20,2017,1,25,10,Wednesday
40019,3,13,2017,1,25,11,Wednesday
40020,3,13,2017,1,25,12,Wednesday
40021,3,11,2017,1,25,13,Wednesday
40022,3,15,2017,1,25,14,Wednesday
40023,3,16,2017,1,25,15,Wednesday
40024,3,15,2017,1,25,16,Wednesday
40025,3,20,2017,1,25,17,Wednesday
40026,3,19,2017,1,25,18,Wednesday
40027,3,19,2017,1,25,19,Wednesday
40028,3,20,2017,1,25,20,Wednesday
40029,3,15,2017,1,25,21,Wednesday
40030,3,10,2017,1,25,22,Wednesday
40031,3,8,2017,1,25,23,Wednesday
40032,3,7,2017,1,26,0,Thursday
40033,3,9,2017,1,26,1,Thursday
40034,3,4,2017,1,26,2,Thursday
40035,3,6,2017,1,26,3,Thursday
40036,3,7,2017,1,26,4,Thursday
40037,3,3,2017,1,26,5,Thursday
40038,3,2,2017,1,26,6,Thursday
40039,3,7,2017,1,26,7,Thursday
40040,3,5,2017,1,26,8,Thursday
40041,3,7,2017,1,26,9,Thursday
40042,3,6,2017,1,26,10,Thursday
40043,3,10,2017,1,26,11,Thursday
40044,3,9,2017,1,26,12,Thursday
40045,3,9,2017,1,26,13,Thursday
40046,3,17,2017,1,26,14,Thursday
40047,3,10,2017,1,26,15,Thursday
40048,3,15,2017,1,26,16,Thursday
40049,3,10,2017,1,26,17,Thursday
40050,3,14,2017,1,26,18,Thursday
40051,3,13,2017,1,26,19,Thursday
40052,3,14,2017,1,26,20,Thursday
40053,3,12,2017,1,26,21,Thursday
40054,3,16,2017,1,26,22,Thursday
40055,3,17,2017,1,26,23,Thursday
40056,3,14,2017,1,27,0,Friday
40057,3,10,2017,1,27,1,Friday
40058,3,11,2017,1,27,2,Friday
40059,3,10,2017,1,27,3,Friday
40060,3,9,2017,1,27,4,Friday
40061,3,7,2017,1,27,5,Friday
40062,3,10,2017,1,27,6,Friday
40063,3,8,2017,1,27,7,Friday
40064,3,9,2017,1,27,8,Friday
40065,3,10,2017,1,27,9,Friday
40066,3,15,2017,1,27,10,Friday
40067,3,14,2017,1,27,11,Friday
40068,3,15,2017,1,27,12,Friday
40069,3,12,2017,1,27,13,Friday
40070,3,17,2017,1,27,14,Friday
40071,3,14,2017,1,27,15,Friday
40072,3,13,2017,1,27,16,Friday
40073,3,16,2017,1,27,17,Friday
40074,3,20,2017,1,27,18,Friday
40075,3,18,2017,1,27,19,Friday
40076,3,16,2017,1,27,20,Friday
40077,3,13,2017,1,27,21,Friday
40078,3,14,2017,1,27,22,Friday
40079,3,15,2017,1,27,23,Friday
40080,3,12,2017,1,28,0,Saturday
40081,3,9,2017,1,28,1,Saturday
40082,3,9,2017,1,28,2,Saturday
40083,3,8,2017,1,28,3,Saturday
40084,3,8,2017,1,28,4,Saturday
40085,3,6,2017,1,28,5,Saturday
40086,3,7,2017,1,28,6,Saturday
40087,3,5,2017,1,28,7,Saturday
40088,3,8,2017,1,28,8,Saturday
40089,3,12,2017,1,28,9,Saturday
40090,3,10,2017,1,28,10,Saturday
40091,3,12,2017,1,28,11,Saturday
40092,3,9,2017,1,28,12,Saturday
40093,3,14,2017,1,28,13,Saturday
40094,3,10,2017,1,28,14,Saturday
40095,3,11,2017,1,28,15,Saturday
40096,3,15,2017,1,28,16,Saturday
40097,3,15,2017,1,28,17,Saturday
40098,3,14,2017,1,28,18,Saturday
40099,3,23,2017,1,28,19,Saturday
40100,3,54,2017,1,28,20,Saturday
40101,3,44,2017,1,28,21,Saturday
40102,3,26,2017,1,28,22,Saturday
40103,3,22,2017,1,28,23,Saturday
40104,3,18,2017,1,29,0,Sunday
40105,3,11,2017,1,29,1,Sunday
40106,3,6,2017,1,29,2,Sunday
40107,3,8,2017,1,29,3,Sunday
40108,3,11,2017,1,29,4,Sunday
40109,3,6,2017,1,29,5,Sunday
40110,3,5,2017,1,29,6,Sunday
40111,3,8,2017,1,29,7,Sunday
40112,3,6,2017,1,29,8,Sunday
40113,3,10,2017,1,29,9,Sunday
40114,3,11,2017,1,29,10,Sunday
40115,3,9,2017,1,29,11,Sunday
40116,3,11,2017,1,29,12,Sunday
40117,3,11,2017,1,29,13,Sunday
40118,3,12,2017,1,29,14,Sunday
40119,3,10,2017,1,29,15,Sunday
40120,3,12,2017,1,29,16,Sunday
40121,3,10,2017,1,29,17,Sunday
40122,3,15,2017,1,29,18,Sunday
40123,3,13,2017,1,29,19,Sunday
40124,3,15,2017,1,29,20,Sunday
40125,3,10,2017,1,29,21,Sunday
40126,3,9,2017,1,29,22,Sunday
40127,3,14,2017,1,29,23,Sunday
40128,3,11,2017,1,30,0,Monday
40129,3,15,2017,1,30,1,Monday
40130,3,15,2017,1,30,2,Monday
40131,3,16,2017,1,30,3,Monday
40132,3,11,2017,1,30,4,Monday
40133,3,13,2017,1,30,5,Monday
40134,3,9,2017,1,30,6,Monday
40135,3,15,2017,1,30,7,Monday
40136,3,12,2017,1,30,8,Monday
40137,3,18,2017,1,30,9,Monday
40138,3,24,2017,1,30,10,Monday
40139,3,24,2017,1,30,11,Monday
40140,3,29,2017,1,30,12,Monday
40141,3,19,2017,1,30,13,Monday
40142,3,20,2017,1,30,14,Monday
40143,3,29,2017,1,30,15,Monday
40144,3,19,2017,1,30,16,Monday
40145,3,22,2017,1,30,17,Monday
40146,3,21,2017,1,30,18,Monday
40147,3,18,2017,1,30,19,Monday
40148,3,22,2017,1,30,20,Monday
40149,3,21,2017,1,30,21,Monday
40150,3,20,2017,1,30,22,Monday
40151,3,16,2017,1,30,23,Monday
40152,3,15,2017,1,31,0,Tuesday
40153,3,15,2017,1,31,1,Tuesday
40154,3,9,2017,1,31,2,Tuesday
40155,3,11,2017,1,31,3,Tuesday
40156,3,9,2017,1,31,4,Tuesday
40157,3,6,2017,1,31,5,Tuesday
40158,3,11,2017,1,31,6,Tuesday
40159,3,8,2017,1,31,7,Tuesday
40160,3,9,2017,1,31,8,Tuesday
40161,3,10,2017,1,31,9,Tuesday
40162,3,17,2017,1,31,10,Tuesday
40163,3,15,2017,1,31,11,Tuesday
40164,3,17,2017,1,31,12,Tuesday
40165,3,20,2017,1,31,13,Tuesday
40166,3,21,2017,1,31,14,Tuesday
40167,3,23,2017,1,31,15,Tuesday
40168,3,17,2017,1,31,16,Tuesday
40169,3,18,2017,1,31,17,Tuesday
40170,3,15,2017,1,31,18,Tuesday
40171,3,14,2017,1,31,19,Tuesday
40172,3,17,2017,1,31,20,Tuesday
40173,3,16,2017,1,31,21,Tuesday
40174,3,16,2017,1,31,22,Tuesday
40175,3,13,2017,1,31,23,Tuesday
40176,3,16,2017,2,1,0,Wednesday
40177,3,9,2017,2,1,1,Wednesday
40178,3,9,2017,2,1,2,Wednesday
40179,3,11,2017,2,1,3,Wednesday
40180,3,5,2017,2,1,4,Wednesday
40181,3,8,2017,2,1,5,Wednesday
40182,3,7,2017,2,1,6,Wednesday
40183,3,9,2017,2,1,7,Wednesday
40184,3,11,2017,2,1,8,Wednesday
40185,3,9,2017,2,1,9,Wednesday
40186,3,16,2017,2,1,10,Wednesday
40187,3,15,2017,2,1,11,Wednesday
40188,3,17,2017,2,1,12,Wednesday
40189,3,16,2017,2,1,13,Wednesday
40190,3,15,2017,2,1,14,Wednesday
40191,3,15,2017,2,1,15,Wednesday
40192,3,18,2017,2,1,16,Wednesday
40193,3,21,2017,2,1,17,Wednesday
40194,3,14,2017,2,1,18,Wednesday
40195,3,15,2017,2,1,19,Wednesday
40196,3,11,2017,2,1,20,Wednesday
40197,3,26,2017,2,1,21,Wednesday
40198,3,26,2017,2,1,22,Wednesday
40199,3,20,2017,2,1,23,Wednesday
40200,3,16,2017,2,2,0,Thursday
40201,3,14,2017,2,2,1,Thursday
40202,3,8,2017,2,2,2,Thursday
40203,3,7,2017,2,2,3,Thursday
40204,3,10,2017,2,2,4,Thursday
40205,3,6,2017,2,2,5,Thursday
40206,3,8,2017,2,2,6,Thursday
40207,3,7,2017,2,2,7,Thursday
40208,3,10,2017,2,2,8,Thursday
40209,3,18,2017,2,2,9,Thursday
40210,3,19,2017,2,2,10,Thursday
40211,3,18,2017,2,2,11,Thursday
40212,3,21,2017,2,2,12,Thursday
40213,3,22,2017,2,2,13,Thursday
40214,3,22,2017,2,2,14,Thursday
40215,3,21,2017,2,2,15,Thursday
40216,3,23,2017,2,2,16,Thursday
40217,3,20,2017,2,2,17,Thursday
40218,3,19,2017,2,2,18,Thursday
40219,3,14,2017,2,2,19,Thursday
40220,3,17,2017,2,2,20,Thursday
40221,3,20,2017,2,2,21,Thursday
40222,3,17,2017,2,2,22,Thursday
40223,3,13,2017,2,2,23,Thursday
40224,3,12,2017,2,3,0,Friday
40225,3,10,2017,2,3,1,Friday
40226,3,11,2017,2,3,2,Friday
40227,3,7,2017,2,3,3,Friday
40228,3,5,2017,2,3,4,Friday
40229,3,7,2017,2,3,5,Friday
40230,3,5,2017,2,3,6,Friday
40231,3,5,2017,2,3,7,Friday
40232,3,10,2017,2,3,8,Friday
40233,3,9,2017,2,3,9,Friday
40234,3,19,2017,2,3,10,Friday
40235,3,20,2017,2,3,11,Friday
40236,3,18,2017,2,3,12,Friday
40237,3,16,2017,2,3,13,Friday
40238,3,21,2017,2,3,14,Friday
40239,3,17,2017,2,3,15,Friday
40240,3,17,2017,2,3,16,Friday
40241,3,18,2017,2,3,17,Friday
40242,3,15,2017,2,3,18,Friday
40243,3,16,2017,2,3,19,Friday
40244,3,16,2017,2,3,20,Friday
40245,3,12,2017,2,3,21,Friday
40246,3,18,2017,2,3,22,Friday
40247,3,16,2017,2,3,23,Friday
40248,3,12,2017,2,4,0,Saturday
40249,3,10,2017,2,4,1,Saturday
40250,3,7,2017,2,4,2,Saturday
40251,3,5,2017,2,4,3,Saturday
40252,3,4,2017,2,4,4,Saturday
40253,3,9,2017,2,4,5,Saturday
40254,3,6,2017,2,4,6,Saturday
40255,3,9,2017,2,4,7,Saturday
40256,3,12,2017,2,4,8,Saturday
40257,3,8,2017,2,4,9,Saturday
40258,3,13,2017,2,4,10,Saturday
40259,3,16,2017,2,4,11,Saturday
40260,3,11,2017,2,4,12,Saturday
40261,3,18,2017,2,4,13,Saturday
40262,3,13,2017,2,4,14,Saturday
40263,3,14,2017,2,4,15,Saturday
40264,3,13,2017,2,4,16,Saturday
40265,3,13,2017,2,4,17,Saturday
40266,3,17,2017,2,4,18,Saturday
40267,3,36,2017,2,4,19,Saturday
40268,3,80,2017,2,4,20,Saturday
40269,3,60,2017,2,4,21,Saturday
40270,3,30,2017,2,4,22,Saturday
40271,3,23,2017,2,4,23,Saturday
40272,3,17,2017,2,5,0,Sunday
40273,3,10,2017,2,5,1,Sunday
40274,3,7,2017,2,5,2,Sunday
40275,3,10,2017,2,5,3,Sunday
40276,3,6,2017,2,5,4,Sunday
40277,3,5,2017,2,5,5,Sunday
40278,3,10,2017,2,5,6,Sunday
40279,3,12,2017,2,5,7,Sunday
40280,3,10,2017,2,5,8,Sunday
40281,3,12,2017,2,5,9,Sunday
40282,3,12,2017,2,5,10,Sunday
40283,3,15,2017,2,5,11,Sunday
40284,3,16,2017,2,5,12,Sunday
40285,3,10,2017,2,5,13,Sunday
40286,3,13,2017,2,5,14,Sunday
40287,3,10,2017,2,5,15,Sunday
40288,3,14,2017,2,5,16,Sunday
40289,3,12,2017,2,5,17,Sunday
40290,3,18,2017,2,5,18,Sunday
40291,3,30,2017,2,5,19,Sunday
40292,3,62,2017,2,5,20,Sunday
40293,3,52,2017,2,5,21,Sunday
40294,3,25,2017,2,5,22,Sunday
40295,3,21,2017,2,5,23,Sunday
40296,3,11,2017,2,6,0,Monday
40297,3,11,2017,2,6,1,Monday
40298,3,8,2017,2,6,2,Monday
40299,3,9,2017,2,6,3,Monday
40300,3,6,2017,2,6,4,Monday
40301,3,6,2017,2,6,5,Monday
40302,3,5,2017,2,6,6,Monday
40303,3,7,2017,2,6,7,Monday
40304,3,10,2017,2,6,8,Monday
40305,3,13,2017,2,6,9,Monday
40306,3,22,2017,2,6,10,Monday
40307,3,24,2017,2,6,11,Monday
40308,3,26,2017,2,6,12,Monday
40309,3,20,2017,2,6,13,Monday
40310,3,25,2017,2,6,14,Monday
40311,3,21,2017,2,6,15,Monday
40312,3,24,2017,2,6,16,Monday
40313,3,22,2017,2,6,17,Monday
40314,3,23,2017,2,6,18,Monday
40315,3,18,2017,2,6,19,Monday
40316,3,18,2017,2,6,20,Monday
40317,3,19,2017,2,6,21,Monday
40318,3,17,2017,2,6,22,Monday
40319,3,13,2017,2,6,23,Monday
40320,3,11,2017,2,7,0,Tuesday
40321,3,12,2017,2,7,1,Tuesday
40322,3,8,2017,2,7,2,Tuesday
40323,3,10,2017,2,7,3,Tuesday
40324,3,6,2017,2,7,4,Tuesday
40325,3,6,2017,2,7,5,Tuesday
40326,3,9,2017,2,7,6,Tuesday
40327,3,10,2017,2,7,7,Tuesday
40328,3,9,2017,2,7,8,Tuesday
40329,3,9,2017,2,7,9,Tuesday
40330,3,14,2017,2,7,10,Tuesday
40331,3,18,2017,2,7,11,Tuesday
40332,3,22,2017,2,7,12,Tuesday
40333,3,18,2017,2,7,13,Tuesday
40334,3,19,2017,2,7,14,Tuesday
40335,3,19,2017,2,7,15,Tuesday
40336,3,19,2017,2,7,16,Tuesday
40337,3,15,2017,2,7,17,Tuesday
40338,3,18,2017,2,7,18,Tuesday
40339,3,19,2017,2,7,19,Tuesday
40340,3,16,2017,2,7,20,Tuesday
40341,3,18,2017,2,7,21,Tuesday
40342,3,18,2017,2,7,22,Tuesday
40343,3,15,2017,2,7,23,Tuesday
40344,3,14,2017,2,8,0,Wednesday
40345,3,7,2017,2,8,1,Wednesday
40346,3,6,2017,2,8,2,Wednesday
40347,3,7,2017,2,8,3,Wednesday
40348,3,9,2017,2,8,4,Wednesday
40349,3,6,2017,2,8,5,Wednesday
40350,3,6,2017,2,8,6,Wednesday
40351,3,7,2017,2,8,7,Wednesday
40352,3,8,2017,2,8,8,Wednesday
40353,3,11,2017,2,8,9,Wednesday
40354,3,16,2017,2,8,10,Wednesday
40355,3,22,2017,2,8,11,Wednesday
40356,3,15,2017,2,8,12,Wednesday
40357,3,13,2017,2,8,13,Wednesday
40358,3,21,2017,2,8,14,Wednesday
40359,3,15,2017,2,8,15,Wednesday
40360,3,16,2017,2,8,16,Wednesday
40361,3,17,2017,2,8,17,Wednesday
40362,3,13,2017,2,8,18,Wednesday
40363,3,20,2017,2,8,19,Wednesday
40364,3,18,2017,2,8,20,Wednesday
40365,3,11,2017,2,8,21,Wednesday
40366,3,16,2017,2,8,22,Wednesday
40367,3,15,2017,2,8,23,Wednesday
40368,3,11,2017,2,9,0,Thursday
40369,3,11,2017,2,9,1,Thursday
40370,3,11,2017,2,9,2,Thursday
40371,3,10,2017,2,9,3,Thursday
40372,3,4,2017,2,9,4,Thursday
40373,3,5,2017,2,9,5,Thursday
40374,3,5,2017,2,9,6,Thursday
40375,3,8,2017,2,9,7,Thursday
40376,3,9,2017,2,9,8,Thursday
40377,3,10,2017,2,9,9,Thursday
40378,3,13,2017,2,9,10,Thursday
40379,3,17,2017,2,9,11,Thursday
40380,3,16,2017,2,9,12,Thursday
40381,3,18,2017,2,9,13,Thursday
40382,3,16,2017,2,9,14,Thursday
40383,3,19,2017,2,9,15,Thursday
40384,3,21,2017,2,9,16,Thursday
40385,3,17,2017,2,9,17,Thursday
40386,3,19,2017,2,9,18,Thursday
40387,3,53,2017,2,9,19,Thursday
40388,3,59,2017,2,9,20,Thursday
40389,3,36,2017,2,9,21,Thursday
40390,3,32,2017,2,9,22,Thursday
40391,3,29,2017,2,9,23,Thursday
40392,3,22,2017,2,10,0,Friday
40393,3,17,2017,2,10,1,Friday
40394,3,6,2017,2,10,2,Friday
40395,3,14,2017,2,10,3,Friday
40396,3,11,2017,2,10,4,Friday
40397,3,9,2017,2,10,5,Friday
40398,3,9,2017,2,10,6,Friday
40399,3,9,2017,2,10,7,Friday
40400,3,14,2017,2,10,8,Friday
40401,3,16,2017,2,10,9,Friday
40402,3,22,2017,2,10,10,Friday
40403,3,30,2017,2,10,11,Friday
40404,3,25,2017,2,10,12,Friday
40405,3,19,2017,2,10,13,Friday
40406,3,26,2017,2,10,14,Friday
40407,3,25,2017,2,10,15,Friday
40408,3,25,2017,2,10,16,Friday
40409,3,27,2017,2,10,17,Friday
40410,3,52,2017,2,10,18,Friday
40411,3,88,2017,2,10,19,Friday
40412,3,62,2017,2,10,20,Friday
40413,3,52,2017,2,10,21,Friday
40414,3,41,2017,2,10,22,Friday
40415,3,34,2017,2,10,23,Friday
40416,3,24,2017,2,11,0,Saturday
40417,3,13,2017,2,11,1,Saturday
40418,3,10,2017,2,11,2,Saturday
40419,3,5,2017,2,11,3,Saturday
40420,3,8,2017,2,11,4,Saturday
40421,3,7,2017,2,11,5,Saturday
40422,3,9,2017,2,11,6,Saturday
40423,3,10,2017,2,11,7,Saturday
40424,3,8,2017,2,11,8,Saturday
40425,3,13,2017,2,11,9,Saturday
40426,3,19,2017,2,11,10,Saturday
40427,3,16,2017,2,11,11,Saturday
40428,3,21,2017,2,11,12,Saturday
40429,3,13,2017,2,11,13,Saturday
40430,3,12,2017,2,11,14,Saturday
40431,3,12,2017,2,11,15,Saturday
40432,3,15,2017,2,11,16,Saturday
40433,3,12,2017,2,11,17,Saturday
40434,3,17,2017,2,11,18,Saturday
40435,3,25,2017,2,11,19,Saturday
40436,3,64,2017,2,11,20,Saturday
40437,3,46,2017,2,11,21,Saturday
40438,3,24,2017,2,11,22,Saturday
40439,3,20,2017,2,11,23,Saturday
40440,3,14,2017,2,12,0,Sunday
40441,3,9,2017,2,12,1,Sunday
40442,3,8,2017,2,12,2,Sunday
40443,3,11,2017,2,12,3,Sunday
40444,3,8,2017,2,12,4,Sunday
40445,3,4,2017,2,12,5,Sunday
40446,3,5,2017,2,12,6,Sunday
40447,3,6,2017,2,12,7,Sunday
40448,3,7,2017,2,12,8,Sunday
40449,3,10,2017,2,12,9,Sunday
40450,3,11,2017,2,12,10,Sunday
40451,3,15,2017,2,12,11,Sunday
40452,3,13,2017,2,12,12,Sunday
40453,3,10,2017,2,12,13,Sunday
40454,3,13,2017,2,12,14,Sunday
40455,3,15,2017,2,12,15,Sunday
40456,3,14,2017,2,12,16,Sunday
40457,3,14,2017,2,12,17,Sunday
40458,3,15,2017,2,12,18,Sunday
40459,3,14,2017,2,12,19,Sunday
40460,3,11,2017,2,12,20,Sunday
40461,3,15,2017,2,12,21,Sunday
40462,3,13,2017,2,12,22,Sunday
40463,3,13,2017,2,12,23,Sunday
40464,3,12,2017,2,13,0,Monday
40465,3,6,2017,2,13,1,Monday
40466,3,7,2017,2,13,2,Monday
40467,3,6,2017,2,13,3,Monday
40468,3,6,2017,2,13,4,Monday
40469,3,5,2017,2,13,5,Monday
40470,3,6,2017,2,13,6,Monday
40471,3,8,2017,2,13,7,Monday
40472,3,10,2017,2,13,8,Monday
40473,3,11,2017,2,13,9,Monday
40474,3,20,2017,2,13,10,Monday
40475,3,27,2017,2,13,11,Monday
40476,3,22,2017,2,13,12,Monday
40477,3,28,2017,2,13,13,Monday
40478,3,25,2017,2,13,14,Monday
40479,3,20,2017,2,13,15,Monday
40480,3,26,2017,2,13,16,Monday
40481,3,18,2017,2,13,17,Monday
40482,3,21,2017,2,13,18,Monday
40483,3,17,2017,2,13,19,Monday
40484,3,17,2017,2,13,20,Monday
40485,3,20,2017,2,13,21,Monday
40486,3,16,2017,2,13,22,Monday
